1,Bình Thái 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0140804,108.2048854
302,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0166098,108.2030275
303,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0165308,108.203897
304,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016583,108.2029982
305,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0165546,108.2038214
306,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0166045,108.2029257
307,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164176,108.2037804
308,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164769,108.2028383
309,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0165543,108.2036644
310,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0165235,108.2027422
311,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164906,108.2036062
312,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164926,108.202716
313,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164505,108.2035756
314,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016519,108.202655
315,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016471,108.2035255
316,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016415,108.2026559
317,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0165179,108.2034102
318,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0165644,108.2029843
319,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016424,108.2033303
320,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164532,108.2025068
321,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0163119,108.2032084
322,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164285,108.2024597
323,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162671,108.2024834
324,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0164032,108.2023927
325,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0163698,108.2031942
326,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0163345,108.2023092
327,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016357,108.2031549
328,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162621,108.2021542
329,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0163164,108.203097
330,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162514,108.2021367
331,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0163009,108.2030291
332,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.016214,108.2022428
333,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162746,108.2029839
334,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162102,108.2021148
335,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162984,108.2029227
336,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0161987,108.2020511
337,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0162294,108.2028061
338,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0161593,108.202006
339,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0161535,108.202713
340,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0161279,108.2019372
341,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0161315,108.2024574
342,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0160905,108.2018832
343,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0160501,108.2025115
344,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0161905,108.2017266
345,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0159932,108.2024094
346,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0158118,108.2015776
347,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0159581,108.2022941
348,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0158458,108.2015057
349,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.015827,108.2020817
350,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0158244,108.2014723
351,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0157293,108.201862
352,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0158029,108.2014389
353,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0155761,108.2018626
354,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0157815,108.2014054
355,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0155636,108.2018465
356,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.01576,108.201372
357,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0156295,108.2017014
358,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0156935,108.2013799
359,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0153664,108.2017381
360,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0154331,108.201623
361,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0152037,108.2014932
362,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0153587,108.2015065
363,Cách Mạng Tháng Tám, Hòa Thọ Đông, Hải Châu, Đà Nẵng 550000, Vietnam,16.0153187,108.2014501
364,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0153082,108.2014273
365,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0152948,108.2014063
366,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0152815,108.2013854
367,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0152681,108.2013645
368,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0152547,108.2013436
369,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0152861,108.2012917
370,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0151678,108.2012073
371,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0150799,108.2011019
372,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0150728,108.2010585
373,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0150899,108.2009983
374,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0155044,108.2010299
375,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 557400, Vietnam,16.0150297,108.2012312
376,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.015452,108.2009666
377,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0150442,108.2009207
378,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0149559,108.2008754
379,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0149971,108.2007408
380,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0148864,108.2007664
381,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0149507,108.2006711
382,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0154097,108.2008265
383,Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0144716,108.2006456
1,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
2,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
3,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
4,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
5,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
6,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
7,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
8,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
9,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
10,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
11,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
12,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
13,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
14,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
15,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
16,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190531,108.1992874
17,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
18,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
19,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197723,108.1991886
20,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
21,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0197536,108.1991404
22,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
23,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0196947,108.1992211
24,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
25,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0196171,108.1992536
26,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
27,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0195395,108.1992862
28,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
29,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0194429,108.1992696
30,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
31,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0194148,108.1992812
32,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
33,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.019344,108.1993102
34,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
35,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0193223,108.1993772
36,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
37,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0192814,108.1993944
38,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
39,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0192404,108.1994116
40,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
41,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0191994,108.1994287
42,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
43,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0191585,108.1994459
44,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
45,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0191175,108.1994631
46,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
47,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190766,108.1994803
48,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
49,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.019018,108.1994538
50,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
51,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0189887,108.1995171
52,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190207,108.1992038
53,Cẩm Bắc 1, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0189226,108.1994873
1,Cẩm Bắc 10, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.018186,108.1964709
2,Cẩm Bắc 10, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0181835,108.1964123
3,Cẩm Bắc 10, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0181285,108.1964735
4,Cẩm Bắc 10, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0180711,108.1964762
5,Cẩm Bắc 10, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0180136,108.1964789
6,Cẩm Bắc 10, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0179542,108.1964372
1,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
2,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
3,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
4,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
5,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
6,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
7,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
8,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
9,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
10,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
11,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
12,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0195733,108.1985853
13,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186313,108.1990191
14,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.01955,108.1986272
15,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186273,108.1990208
16,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0194931,108.1986205
17,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186193,108.1990241
18,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0194546,108.198622
19,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186113,108.1990274
20,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0194387,108.1986287
21,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0186033,108.1990307
22,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185992,108.1990323
23,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185952,108.199034
24,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.019369,108.1986722
25,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185872,108.1990373
26,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0193201,108.1986929
27,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185792,108.1990406
28,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0192338,108.198715
29,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185712,108.1990439
30,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0192371,108.1987206
31,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185632,108.1990472
32,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0191577,108.1987623
33,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185552,108.1990505
34,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0191143,108.1987804
35,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185472,108.1990538
36,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190767,108.1987983
37,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185392,108.1990571
38,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0192273,108.1989216
39,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185312,108.1990604
40,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0189873,108.1988343
41,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185232,108.1990637
42,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185191,108.1990653
43,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185151,108.199067
44,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0189059,108.198866
45,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0185071,108.1990703
46,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.01887,108.1988934
47,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0184991,108.1990736
48,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0184951,108.1990752
49,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0184911,108.1990769
50,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0187888,108.1989157
51,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0184831,108.1990802
52,Cẩm Bắc 2, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.018687,108.1988448
1,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
2,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
3,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
4,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
5,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
6,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0195516,108.1980919
7,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
8,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
9,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0190337,108.1983639
10,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0194371,108.1981544
11,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0183882,108.1986377
12,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.019399,108.1981715
13,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0193812,108.1982372
14,Cẩm Bắc 3, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng 550000, Vietnam,16.0193888,108.1981763
